measure,first,second
5.686370538706182,sentiment,national
8.480679370362555,fonction,publique
5.709119113167542,fonction,présidentielle
11.150786452329001,différents,intervenants
8.350811060636996,différents,partis
7.667261715758476,droit,vote
7.64840268850716,droit,asile
6.584272351087444,droit,sang
5.072210397413736,droit,retraite
4.60003966694576,droit,savoir
4.4260102671707084,droit,devoir
1.4567826159655226,droit,faire
0.8445651067717961,droit,français
0.11536797982986258,droit,france
11.614186973169243,violant,règles
10.429762402031816,xxème,siècle
6.810349391433878,trompé,français
10.21563759667897,autorité,parentale
7.045712595236658,autorité,maître
6.603606852759643,autorité,etat
6.591146731771175,autorité,judiciaire
6.119713176680435,autorité,publique
5.591146731771175,autorité,indépendance
5.193269783650516,autorité,justice
6.822925401687897,installée,pays
7.797494186532306,travail,manuel
6.682016969112368,travail,conviction
5.710031345281962,travail,effort
4.29499384600312,travail,entreprise
4.097054468391212,travail,travailleurs
3.7386004974787337,travail,cause
3.524475692125888,travail,chez
3.3600888742250064,travail,justice
2.1063322819792205,travail,travail
1.9944394019083234,travail,immigration
1.5614799946322222,travail,faire
1.4137898940582545,travail,bien
1.3600888742250064,travail,aujourd
1.0274202805541606,travail,france
0.9589905659040383,travail,plus
0.5342249861596429,travail,français
4.225386890712722,acheter,français
7.8178031689326435,réveil,sera
9.435018127483312,dernières,années
10.451003549605987,jacques,chirac
11.326384662186511,vendue,anglais
4.174261668883428,arracher,france
9.534459780698512,profiter,occasion
9.650152470457115,frein,immigrés
9.35937307414042,grande,distribution
9.096338668306625,grande,pitié
8.75530175047156,grande,bretagne
8.195874341857543,grande,ampleur
7.806832051111639,grande,fermeté
7.037444979253058,grande,bataille
7.037444979253056,grande,partie
6.3593730741404215,grande,réforme
6.157739212970769,grande,finance
5.593838327777441,grande,victoire
5.552018152082816,grande,majorité
4.980861450886691,grande,famille
4.171243477320518,grande,nation
3.710280235999548,grande,politique
2.576265698329493,grande,europe
9.239674361269797,ouverture,totale
9.201200213455161,ouverture,généralisée
7.578763007315343,ouverture,frontières
2.40222495701353,permet,plus
9.318731089643075,grands,prêtres
9.251616893784538,grands,féodaux
8.41826676319399,grands,équilibres
8.353496507803753,grands,groupes
8.318731089643075,grands,moments
8.166727996198022,grands,axes
8.096338668306627,grands,patrons
7.68130116902778,grands,pères
6.965094135028373,grands,objectifs
6.903693590364233,grands,parents
6.6306750959578125,grands,sujets
5.640659184530438,grands,candidats
4.723784500349295,grands,hommes
2.9749284951329464,grands,pays
13.751690496919178,changements,climatiques
9.675587517833387,prenez,conscience
9.014274130982118,prenez,exemple
9.788216372944293,délimité,frontières
1.7432618748485957,terme,plus
10.014724902752972,génération,actuelle
11.696649133361218,collectivités,territoriales
10.986155750556202,collectivités,locales
10.249190156389995,collectivités,départementales
7.373178873665449,entrer,droits
8.655766076920647,pose,question
5.388285766055656,exige,aujourd
6.782064145962696,mépris,petits
9.26626366974894,acteurs,économiques
9.403552522708967,équivalent,ville
12.851226170470092,plans,renflouement
7.671317080455159,libérant,monde
10.096338668306625,industrie,automobile
7.65155382563373,industrie,produits
7.056810304119988,industrie,agriculture
4.666350827561809,industrie,française
7.999477129054036,sépare,jamais
9.594886417210311,parlement,européen
2.969047137452936,parlement,français
6.875787593794346,progrès,social
8.408282674621365,production,consommation
10.373178873665449,droits,douanes
10.295176361664177,droits,douane
8.37317887366545,droits,devoirs
7.37317887366545,droits,fondamentaux
6.722924912692575,droits,homme
6.466288278056936,droits,sociaux
6.343431530271397,droits,produits
6.150786452329001,droits,enfant
5.600589369768523,droits,retraite
9.096338668306624,quinze,jours
