first,second,likelihood_ratio
travailler,veulent,39.57829023041111
scrutin,majoritaire,71.0008041604882
scrutin,proportionnel,58.950051568231714
scrutin,scrutin,33.69116829153836
scrutin,dont,11.31620920252373
résultat,élections,29.551353067426756
monte,plus,15.173655308319034
réformes,nécessaires,85.80980448698706
réformes,salvatrices,41.28219980936771
réformes,dont,11.403126396908926
excusez,aller,31.84467477863465
années,années,105.24447216533125
années,viennent,81.47568546774305
années,précédentes,48.244092897985
années,1970,32.87394573774225
années,aujourd,9.442360501608025
années,bien,0.5642784310977333
années,plus,0.05812243287111707
réalités,plus,10.629796868271715
capables,faire,14.103792425026192
problèmes,société,38.0793091477213
problèmes,insécurité,20.92903983404831
problèmes,immigration,12.772509769516603
problèmes,français,8.795337076450211
problèmes,avons,8.124120190509684
problèmes,france,2.4627155583403586
cachot,sordide,103.22435776143278
terres,agricoles,32.7114268771238
nicolas,sarkozy,533.5388664189113
nicolas,hulot,52.366141605752496
politico,médiatique,203.88565061159403
politico,financière,31.895975696923628
publics,successifs,62.34439625550466
publics,privés,31.811613548025353
publics,plus,2.1291898627351324
giscard,estaing,292.77355619968523
giscard,mitterrand,28.645500387088997
pression,fiscale,42.18605946911158
pression,démographique,39.20827964941502
pression,exerce,34.410806005803835
leviers,commande,74.83235151840583
humaine,elle,34.14637015149349
arbre,fées,60.96152954895686
besoin,france,35.42328724543742
besoin,faire,12.093409822165915
besoin,était,10.744710832241504
besoin,dire,4.367372958292219
artisans,commerçants,52.990264319977186
lionel,jospin,37.05491435852608
familles,françaises,71.59505839816855
familles,monoparentales,47.91868198200623
familles,école,38.03048641818913
familles,amis,17.965664583470772
familles,leurs,12.567779124357525
vote,immigrés,75.61367650269055
vote,étrangers,50.34529611842074
vote,soit,9.306046950028229
vote,front,6.784450445218916
association,maires,34.85271276945176
régimes,spéciaux,205.13822208654702
dites,bien,5.2008350035459605
coût,logement,32.42208353766906
attachement,france,16.136384032379752
légitimité,démocratique,34.479831104218114
goulots,étranglement,64.10101841162968
poivre,arvor,94.2569020904293
militaire,volontaire,35.798301975997525
militaire,pays,8.077561844344912
calomnies,elle,47.30405390247441
fonction,publique,338.7453639044798
fonction,présidentielle,25.576538100495526
fonction,mission,24.382771837483
faveur,candidats,19.174380179083776
vice,premier,68.2420699478263
vice,présidents,42.0281735692685
vice,président,29.7062946041344
faible,croissance,28.808677554223255
beaucoup,plus,233.9027627417918
beaucoup,autres,166.1831206479919
beaucoup,choses,100.14947077335705
beaucoup,gens,87.66947600051289
beaucoup,importance,56.69786039285864
beaucoup,entre,32.245009373751635
beaucoup,travaillé,25.786648480334108
beaucoup,mieux,25.142641571154343
beaucoup,argent,23.79691734633932
beaucoup,problèmes,17.953878370902245
beaucoup,pays,14.625635848273868
beaucoup,électeurs,14.4752527837126
beaucoup,citoyens,8.191874530819
beaucoup,français,8.02168493037827
beaucoup,hommes,6.039361520640763
beaucoup,crois,3.181207392669945
beaucoup,beaucoup,2.37615382383051
beaucoup,dire,2.094048641246096
beaucoup,faire,0.20029161943996354
sordide,jugée,50.37682926410154
cage,ferrée,110.18293163378895
faudra,bien,24.272871317743423
faudra,faire,17.058508072013108
corée,nord,69.13136456454293
dois,dire,756.0085840128693
dois,rappeler,23.99657280901486
immigrés,clandestins,90.04923632946223
immigrés,tiers,44.667971740525154
immigrés,légaux,28.662886482820685
immigrés,pays,26.522912639819182
immigrés,mêmes,25.072845652935868
immigrés,situation,21.94029310518023
immigrés,supplémentaires,21.379349785761214
immigrés,france,16.305184541243044
immigrés,conséquent,8.431367219850099
